rentalId,rentalDate,inventoryId,customerId,rt_returnDate,rt_staffId,rt_lastUpdate
407969,2016-12-07 06:42:04,9465,612,2016-12-08 06:42:04,163,2016-12-09 06:42:04
407970,2013-08-20 21:48:12,8544,1078,2013-08-26 21:48:12,130,2013-08-27 21:48:12
407971,2013-11-13 09:01:13,8671,1100,2013-11-21 09:01:13,156,2013-11-22 09:01:13
407972,2013-01-08 22:55:01,9394,706,2013-01-10 22:55:01,180,2013-01-11 22:55:01
407973,2020-11-29 18:11:21,5436,1169,2020-12-04 18:11:21,149,2020-12-05 18:11:21
407974,2010-03-25 20:09:18,10233,656,2010-04-01 20:09:18,145,2010-04-02 20:09:18
407975,2011-11-07 04:23:26,6408,672,2011-11-14 04:23:26,175,2011-11-15 04:23:26
407976,2012-12-28 09:34:05,9042,988,2012-12-31 09:34:05,167,2013-01-01 09:34:05
407977,2010-05-11 02:51:29,4810,1050,2010-05-18 02:51:29,181,2010-05-19 02:51:29
407978,2010-06-15 11:15:06,5022,1026,2010-06-19 11:15:06,132,2010-06-20 11:15:06
407979,2017-05-19 00:59:10,6206,955,2017-05-23 00:59:10,135,2017-05-24 00:59:10
407980,2019-11-07 04:41:09,6638,994,2019-11-09 04:41:09,151,2019-11-10 04:41:09
407981,2013-07-27 14:15:10,8284,665,2013-07-29 14:15:10,143,2013-07-30 14:15:10
407982,2015-10-24 21:37:26,7455,618,2015-10-28 21:37:26,150,2015-10-29 21:37:26
407983,2010-08-04 07:08:15,9976,867,2010-08-12 07:08:15,181,2010-08-13 07:08:15
407984,2015-12-03 19:28:54,7718,1171,2015-12-12 19:28:54,141,2015-12-13 19:28:54
407985,2020-08-09 23:11:18,6471,636,2020-08-14 23:11:18,142,2020-08-15 23:11:18
407986,2010-02-14 13:04:36,5536,796,2010-02-17 13:04:36,144,2010-02-18 13:04:36
407987,2013-06-17 05:54:37,5119,826,2013-06-22 05:54:37,147,2013-06-23 05:54:37
407988,2010-05-01 23:01:06,9269,653,2010-05-04 23:01:06,167,2010-05-05 23:01:06
407989,2013-07-16 04:21:53,7860,1144,2013-07-23 04:21:53,130,2013-07-24 04:21:53
407990,2013-10-10 12:19:15,5050,751,2013-10-13 12:19:15,138,2013-10-14 12:19:15
407991,2010-12-19 21:20:01,10320,862,2010-12-21 21:20:01,175,2010-12-22 21:20:01
407992,2012-08-18 07:56:21,5992,676,2012-08-21 07:56:21,161,2012-08-22 07:56:21
407993,2018-11-20 09:40:28,10244,1182,2018-11-27 09:40:28,167,2018-11-28 09:40:28
407994,2020-03-03 08:17:37,6802,858,2020-03-12 08:17:37,137,2020-03-13 08:17:37
407995,2010-09-19 01:05:37,5765,979,2010-09-27 01:05:37,139,2010-09-28 01:05:37
407996,2012-03-03 19:20:39,6354,766,2012-03-08 19:20:39,181,2012-03-09 19:20:39
407997,2014-08-24 13:38:41,7105,954,2014-08-25 13:38:41,154,2014-08-26 13:38:41
407998,2013-01-20 03:43:29,5120,1028,2013-01-26 03:43:29,142,2013-01-27 03:43:29
407999,2011-11-02 11:46:34,8859,861,2011-11-09 11:46:34,171,2011-11-10 11:46:34
408000,2011-03-02 09:37:23,6193,1152,2011-03-09 09:37:23,140,2011-03-10 09:37:23
408001,2012-02-19 16:13:06,8632,856,2012-02-24 16:13:06,149,2012-02-25 16:13:06
408002,2020-04-16 12:25:40,4921,1144,2020-04-18 12:25:40,153,2020-04-19 12:25:40
408003,2010-11-29 03:10:16,6771,899,2010-12-01 03:10:16,172,2010-12-02 03:10:16
408004,2013-05-03 14:32:50,7246,793,2013-05-04 14:32:50,177,2013-05-05 14:32:50
408005,2017-02-01 00:42:39,6994,1134,2017-02-09 00:42:39,144,2017-02-10 00:42:39
408006,2019-04-15 03:24:39,9186,1165,2019-04-16 03:24:39,134,2019-04-17 03:24:39
408007,2011-02-23 07:55:19,8766,812,2011-02-26 07:55:19,158,2011-02-27 07:55:19
408008,2018-09-04 19:54:09,10024,941,2018-09-05 19:54:09,165,2018-09-06 19:54:09
408009,2020-01-06 16:18:00,9514,1062,2020-01-11 16:18:00,184,2020-01-12 16:18:00
408010,2013-02-23 16:49:36,8350,884,2013-03-04 16:49:36,148,2013-03-05 16:49:36
408011,2019-02-08 17:20:27,7169,884,2019-02-14 17:20:27,165,2019-02-15 17:20:27
408012,2010-12-31 19:41:16,9279,1129,2011-01-03 19:41:16,132,2011-01-04 19:41:16
408013,2010-07-20 09:39:14,5919,887,2010-07-25 09:39:14,127,2010-07-26 09:39:14
408014,2019-03-09 16:00:48,8591,635,2019-03-17 16:00:48,173,2019-03-18 16:00:48
408015,2012-01-28 17:26:53,8076,754,2012-02-04 17:26:53,179,2012-02-05 17:26:53
408016,2012-08-16 01:03:23,7203,1110,2012-08-18 01:03:23,140,2012-08-19 01:03:23
408017,2017-05-14 16:59:25,6435,614,2017-05-20 16:59:25,183,2017-05-21 16:59:25
408018,2019-05-13 10:02:42,9492,1127,2019-05-15 10:02:42,146,2019-05-16 10:02:42
408019,2016-12-26 09:45:59,7681,785,2017-01-01 09:45:59,167,2017-01-02 09:45:59
408020,2011-06-23 03:37:54,5028,1168,2011-06-29 03:37:54,181,2011-06-30 03:37:54
408021,2012-09-21 11:42:11,6244,671,2012-09-24 11:42:11,138,2012-09-25 11:42:11
408022,2015-06-30 05:42:12,5180,860,2015-07-05 05:42:12,156,2015-07-06 05:42:12
408023,2014-04-02 11:37:54,5656,1200,2014-04-06 11:37:54,163,2014-04-07 11:37:54
408024,2018-10-30 03:09:31,8114,1137,2018-10-31 03:09:31,142,2018-11-01 03:09:31
408025,2017-08-11 16:01:34,6151,1096,2017-08-12 16:01:34,144,2017-08-13 16:01:34
408026,2020-02-21 03:59:33,9419,1021,2020-03-01 03:59:33,140,2020-03-02 03:59:33
408027,2018-11-10 16:04:36,7703,861,2018-11-16 16:04:36,152,2018-11-17 16:04:36
408028,2013-02-15 09:02:01,7177,796,2013-02-21 09:02:01,136,2013-02-22 09:02:01
408029,2020-05-30 15:52:50,6341,687,2020-06-06 15:52:50,175,2020-06-07 15:52:50
408030,2013-04-11 02:24:05,8360,639,2013-04-17 02:24:05,179,2013-04-18 02:24:05
408031,2018-08-09 04:49:21,9075,664,2018-08-11 04:49:21,152,2018-08-12 04:49:21
408032,2017-02-13 05:53:49,7801,1123,2017-02-20 05:53:49,132,2017-02-21 05:53:49
408033,2012-02-14 00:20:43,6236,650,2012-02-19 00:20:43,145,2012-02-20 00:20:43
408034,2016-08-27 22:52:31,8274,979,2016-09-02 22:52:31,149,2016-09-03 22:52:31
408035,2010-04-11 12:41:11,8614,824,2010-04-14 12:41:11,159,2010-04-15 12:41:11
408036,2015-12-07 22:48:27,7460,915,2015-12-15 22:48:27,172,2015-12-16 22:48:27
408037,2020-05-18 04:37:34,5741,885,2020-05-25 04:37:34,150,2020-05-26 04:37:34
408038,2015-08-24 09:03:04,6511,842,2015-08-27 09:03:04,168,2015-08-28 09:03:04
408039,2019-07-03 21:48:31,5385,1089,2019-07-11 21:48:31,183,2019-07-12 21:48:31
408040,2010-05-08 10:11:41,9663,845,2010-05-14 10:11:41,156,2010-05-15 10:11:41
408041,2020-10-20 15:54:10,9072,920,2020-10-22 15:54:10,128,2020-10-23 15:54:10
408042,2020-02-03 18:35:38,5646,878,2020-02-10 18:35:38,156,2020-02-11 18:35:38
408043,2012-03-09 04:38:27,4894,1077,2012-03-12 04:38:27,186,2012-03-13 04:38:27
408044,2011-11-17 22:55:47,8408,719,2011-11-25 22:55:47,140,2011-11-26 22:55:47
408045,2018-09-12 18:47:33,6218,1104,2018-09-13 18:47:33,164,2018-09-14 18:47:33
408046,2016-07-05 03:44:55,6743,621,2016-07-13 03:44:55,144,2016-07-14 03:44:55
408047,2014-03-17 08:23:18,5416,1181,2014-03-26 08:23:18,141,2014-03-27 08:23:18
408048,2020-09-30 12:13:19,6413,716,2020-10-04 12:13:19,176,2020-10-05 12:13:19
408049,2010-12-15 21:44:27,5283,729,2010-12-18 21:44:27,143,2010-12-19 21:44:27
408050,2018-01-30 12:55:47,5636,1051,2018-02-02 12:55:47,178,2018-02-03 12:55:47
408051,2014-07-14 11:25:16,8579,1016,2014-07-19 11:25:16,173,2014-07-20 11:25:16
408052,2010-09-02 01:56:06,8037,750,2010-09-09 01:56:06,168,2010-09-10 01:56:06
408053,2012-10-07 00:33:52,9198,880,2012-10-12 00:33:52,169,2012-10-13 00:33:52
408054,2012-03-02 17:00:06,4792,903,2012-03-05 17:00:06,185,2012-03-06 17:00:06
408055,2017-01-25 06:29:44,10192,957,2017-01-27 06:29:44,176,2017-01-28 06:29:44
408056,2012-08-17 03:46:48,5239,706,2012-08-24 03:46:48,149,2012-08-25 03:46:48
408057,2013-09-16 21:25:04,9246,818,2013-09-20 21:25:04,183,2013-09-21 21:25:04
408058,2016-05-02 19:30:15,7541,1098,2016-05-09 19:30:15,174,2016-05-10 19:30:15
408059,2018-04-26 05:15:47,8961,778,2018-05-01 05:15:47,140,2018-05-02 05:15:47
408060,2016-05-28 05:05:46,10061,628,2016-06-01 05:05:46,177,2016-06-02 05:05:46
408061,2011-04-12 01:32:33,5331,759,2011-04-16 01:32:33,168,2011-04-17 01:32:33
408062,2012-05-20 02:07:55,5575,1136,2012-05-24 02:07:55,174,2012-05-25 02:07:55
408063,2015-01-27 20:47:57,6701,975,2015-02-05 20:47:57,170,2015-02-06 20:47:57
408064,2011-03-20 00:55:28,7036,1027,2011-03-25 00:55:28,135,2011-03-26 00:55:28
408065,2011-09-05 09:52:23,9229,871,2011-09-07 09:52:23,184,2011-09-08 09:52:23
408066,2016-03-29 02:55:14,9198,1041,2016-04-07 02:55:14,182,2016-04-08 02:55:14
408067,2012-10-31 06:19:17,7085,1047,2012-11-09 06:19:17,158,2012-11-10 06:19:17
408068,2020-08-24 14:28:10,7832,1199,2020-09-02 14:28:10,165,2020-09-03 14:28:10
408069,2011-09-16 07:11:08,5494,1077,2011-09-21 07:11:08,169,2011-09-22 07:11:08
408070,2010-07-13 06:30:42,9654,752,2010-07-21 06:30:42,159,2010-07-22 06:30:42
408071,2011-03-15 12:22:46,7636,908,2011-03-18 12:22:46,140,2011-03-19 12:22:46
408072,2011-10-29 15:49:15,5374,1105,2011-10-31 15:49:15,170,2011-11-01 15:49:15
408073,2019-10-29 04:29:01,6781,753,2019-11-03 04:29:01,158,2019-11-04 04:29:01
408074,2017-10-26 23:16:35,5117,894,2017-10-30 23:16:35,138,2017-10-31 23:16:35
408075,2012-07-01 05:51:58,6176,1065,2012-07-03 05:51:58,147,2012-07-04 05:51:58
408076,2015-04-03 03:13:00,6549,704,2015-04-08 03:13:00,142,2015-04-09 03:13:00
408077,2011-05-22 16:09:53,5043,762,2011-05-29 16:09:53,146,2011-05-30 16:09:53
408078,2018-12-17 23:25:23,5940,820,2018-12-20 23:25:23,154,2018-12-21 23:25:23
408079,2010-12-25 01:05:13,8799,850,2011-01-01 01:05:13,173,2011-01-02 01:05:13
408080,2019-08-15 13:52:30,6809,605,2019-08-21 13:52:30,174,2019-08-22 13:52:30
408081,2012-05-28 17:03:18,7910,654,2012-06-04 17:03:18,186,2012-06-05 17:03:18
408082,2019-09-19 09:52:23,5464,1053,2019-09-23 09:52:23,164,2019-09-24 09:52:23
408083,2018-04-15 11:00:41,8630,825,2018-04-17 11:00:41,153,2018-04-18 11:00:41
408084,2015-11-07 23:01:54,9137,1125,2015-11-14 23:01:54,175,2015-11-15 23:01:54
408085,2010-02-17 02:10:45,8124,923,2010-02-21 02:10:45,168,2010-02-22 02:10:45
408086,2019-11-27 21:46:13,5398,748,2019-12-05 21:46:13,164,2019-12-06 21:46:13
408087,2013-04-06 02:58:00,8053,1178,2013-04-12 02:58:00,149,2013-04-13 02:58:00
408088,2011-11-06 08:39:02,9658,1131,2011-11-11 08:39:02,135,2011-11-12 08:39:02
408089,2018-11-11 13:45:24,6706,868,2018-11-20 13:45:24,150,2018-11-21 13:45:24
408090,2010-09-26 09:27:20,9375,705,2010-09-28 09:27:20,151,2010-09-29 09:27:20
408091,2013-05-03 19:14:18,4833,783,2013-05-07 19:14:18,145,2013-05-08 19:14:18
408092,2017-12-24 15:15:46,8203,787,2017-12-31 15:15:46,179,2018-01-01 15:15:46
408093,2019-06-30 19:28:46,5960,852,2019-07-03 19:28:46,179,2019-07-04 19:28:46
408094,2017-03-04 00:21:03,8102,755,2017-03-13 00:21:03,159,2017-03-14 00:21:03
408095,2018-07-23 13:14:47,7776,696,2018-07-25 13:14:47,177,2018-07-26 13:14:47
408096,2013-05-05 08:57:11,9216,759,2013-05-11 08:57:11,134,2013-05-12 08:57:11
408097,2016-01-09 06:27:02,5487,981,2016-01-10 06:27:02,153,2016-01-11 06:27:02
408098,2011-04-14 09:52:06,4739,1123,2011-04-16 09:52:06,155,2011-04-17 09:52:06
408099,2012-03-01 02:53:02,8998,1074,2012-03-07 02:53:02,129,2012-03-08 02:53:02
408100,2018-05-26 14:20:30,5756,1083,2018-06-04 14:20:30,177,2018-06-05 14:20:30
408101,2011-05-02 07:56:11,5477,629,2011-05-09 07:56:11,176,2011-05-10 07:56:11
408102,2011-01-15 09:20:41,6735,1167,2011-01-22 09:20:41,152,2011-01-23 09:20:41
408103,2010-02-23 11:14:13,8576,921,2010-02-27 11:14:13,135,2010-02-28 11:14:13
408104,2020-04-03 16:09:29,9792,1197,2020-04-05 16:09:29,134,2020-04-06 16:09:29
408105,2011-02-07 08:16:30,9048,713,2011-02-16 08:16:30,163,2011-02-17 08:16:30
408106,2010-02-28 01:28:25,8674,964,2010-03-03 01:28:25,169,2010-03-04 01:28:25
408107,2019-07-16 05:17:05,9185,1072,2019-07-18 05:17:05,139,2019-07-19 05:17:05
408108,2010-08-13 10:07:12,9494,1052,2010-08-16 10:07:12,154,2010-08-17 10:07:12
408109,2010-03-12 03:01:12,7751,1077,2010-03-18 03:01:12,155,2010-03-19 03:01:12
408110,2015-03-06 01:42:47,7058,954,2015-03-12 01:42:47,184,2015-03-13 01:42:47
408111,2018-11-15 23:07:50,5712,996,2018-11-19 23:07:50,145,2018-11-20 23:07:50
408112,2019-08-03 14:04:32,5276,1094,2019-08-10 14:04:32,138,2019-08-11 14:04:32
408113,2010-10-17 00:22:21,5216,847,2010-10-26 00:22:21,174,2010-10-27 00:22:21
408114,2013-08-10 00:53:00,5493,612,2013-08-12 00:53:00,129,2013-08-13 00:53:00
408115,2019-12-21 19:55:53,4620,670,2019-12-24 19:55:53,152,2019-12-25 19:55:53
408116,2013-07-06 05:44:52,4596,943,2013-07-14 05:44:52,129,2013-07-15 05:44:52
408117,2018-10-07 09:43:30,6012,1118,2018-10-08 09:43:30,154,2018-10-09 09:43:30
408118,2011-06-18 18:41:37,9108,1003,2011-06-21 18:41:37,161,2011-06-22 18:41:37
408119,2011-10-03 18:13:28,8519,1097,2011-10-05 18:13:28,176,2011-10-06 18:13:28
408120,2015-11-19 10:45:18,8638,951,2015-11-28 10:45:18,159,2015-11-29 10:45:18
408121,2020-06-13 19:23:07,7605,841,2020-06-22 19:23:07,147,2020-06-23 19:23:07
408122,2019-08-30 12:44:36,5845,639,2019-09-04 12:44:36,138,2019-09-05 12:44:36
408123,2012-02-23 12:42:10,6655,702,2012-03-02 12:42:10,166,2012-03-03 12:42:10
408124,2019-04-11 19:15:20,9775,618,2019-04-19 19:15:20,165,2019-04-20 19:15:20
408125,2020-10-18 01:58:40,10463,1156,2020-10-25 01:58:40,167,2020-10-26 01:58:40
408126,2015-08-20 02:10:26,8716,708,2015-08-24 02:10:26,169,2015-08-25 02:10:26
408127,2011-03-21 08:29:54,4970,1114,2011-03-27 08:29:54,143,2011-03-28 08:29:54
408128,2011-04-27 19:04:19,7480,744,2011-05-04 19:04:19,179,2011-05-05 19:04:19
408129,2015-02-27 13:59:44,6790,1195,2015-03-03 13:59:44,167,2015-03-04 13:59:44
408130,2015-11-29 14:06:24,5465,976,2015-12-02 14:06:24,184,2015-12-03 14:06:24
408131,2010-05-13 16:06:06,4817,913,2010-05-15 16:06:06,154,2010-05-16 16:06:06
408132,2014-09-25 12:44:07,6111,624,2014-10-04 12:44:07,161,2014-10-05 12:44:07
408133,2011-03-12 08:25:48,6615,914,2011-03-20 08:25:48,136,2011-03-21 08:25:48
408134,2018-09-22 09:53:02,7387,693,2018-09-24 09:53:02,142,2018-09-25 09:53:02
408135,2010-12-19 13:38:15,6958,898,2010-12-27 13:38:15,127,2010-12-28 13:38:15
408136,2020-02-07 22:46:15,6362,1110,2020-02-11 22:46:15,182,2020-02-12 22:46:15
408137,2018-02-15 09:07:24,7438,1087,2018-02-22 09:07:24,181,2018-02-23 09:07:24
408138,2018-11-22 05:05:48,9237,727,2018-11-26 05:05:48,128,2018-11-27 05:05:48
408139,2015-03-19 03:48:46,5177,1200,2015-03-27 03:48:46,154,2015-03-28 03:48:46
408140,2020-04-20 12:42:32,9008,1000,2020-04-29 12:42:32,171,2020-04-30 12:42:32
408141,2014-09-22 13:26:38,7274,938,2014-09-26 13:26:38,134,2014-09-27 13:26:38
408142,2011-02-26 16:21:12,8185,728,2011-03-02 16:21:12,150,2011-03-03 16:21:12
408143,2015-04-11 04:09:12,10230,1030,2015-04-14 04:09:12,186,2015-04-15 04:09:12
408144,2017-10-31 21:31:44,6249,946,2017-11-05 21:31:44,168,2017-11-06 21:31:44
408145,2018-03-07 15:59:26,6219,1127,2018-03-08 15:59:26,174,2018-03-09 15:59:26
408146,2018-02-12 04:32:41,4871,1003,2018-02-18 04:32:41,155,2018-02-19 04:32:41
408147,2016-09-18 15:28:11,9958,953,2016-09-21 15:28:11,142,2016-09-22 15:28:11
408148,2017-05-18 14:43:08,5300,830,2017-05-21 14:43:08,160,2017-05-22 14:43:08
408149,2013-05-10 09:35:41,6415,694,2013-05-15 09:35:41,176,2013-05-16 09:35:41
408150,2019-08-04 19:45:02,7004,1095,2019-08-06 19:45:02,144,2019-08-07 19:45:02
408151,2013-02-18 14:22:27,5866,903,2013-02-27 14:22:27,147,2013-02-28 14:22:27
408152,2010-05-30 21:28:18,6365,895,2010-06-08 21:28:18,175,2010-06-09 21:28:18
408153,2020-11-25 03:17:03,7337,823,2020-12-03 03:17:03,149,2020-12-04 03:17:03
408154,2016-11-27 21:09:02,8239,1169,2016-12-03 21:09:02,127,2016-12-04 21:09:02
408155,2019-10-25 09:27:36,5597,1018,2019-10-29 09:27:36,164,2019-10-30 09:27:36
408156,2013-12-18 01:29:34,8049,1073,2013-12-27 01:29:34,180,2013-12-28 01:29:34
408157,2015-09-23 14:26:26,5724,1040,2015-09-30 14:26:26,158,2015-10-01 14:26:26
408158,2010-02-19 14:29:40,6938,942,2010-02-21 14:29:40,127,2010-02-22 14:29:40
408159,2016-06-22 15:03:48,8069,965,2016-06-27 15:03:48,146,2016-06-28 15:03:48
408160,2019-04-19 14:57:54,5332,1048,2019-04-24 14:57:54,162,2019-04-25 14:57:54
408161,2020-05-18 23:41:48,5891,646,2020-05-20 23:41:48,179,2020-05-21 23:41:48
408162,2019-10-24 12:16:50,8099,653,2019-10-28 12:16:50,156,2019-10-29 12:16:50
408163,2019-07-18 06:13:11,10207,663,2019-07-21 06:13:11,155,2019-07-22 06:13:11
408164,2012-07-09 15:18:56,8002,622,2012-07-15 15:18:56,149,2012-07-16 15:18:56
408165,2011-10-16 21:57:14,5259,664,2011-10-25 21:57:14,159,2011-10-26 21:57:14
408166,2016-03-27 21:32:54,10135,691,2016-04-02 21:32:54,149,2016-04-03 21:32:54
408167,2014-11-07 02:01:51,5341,1051,2014-11-15 02:01:51,170,2014-11-16 02:01:51
408168,2019-04-04 03:20:21,8335,918,2019-04-09 03:20:21,150,2019-04-10 03:20:21
408169,2015-03-20 01:29:48,10409,617,2015-03-28 01:29:48,141,2015-03-29 01:29:48
408170,2010-02-02 17:07:01,8464,690,2010-02-09 17:07:01,128,2010-02-10 17:07:01
408171,2011-05-14 06:25:23,9252,1101,2011-05-16 06:25:23,178,2011-05-17 06:25:23
408172,2016-03-25 16:26:04,6827,620,2016-03-30 16:26:04,170,2016-03-31 16:26:04
408173,2015-12-09 16:49:07,10205,1058,2015-12-13 16:49:07,154,2015-12-14 16:49:07
408174,2010-05-11 20:10:38,10142,1074,2010-05-12 20:10:38,164,2010-05-13 20:10:38
408175,2016-07-21 11:05:35,6733,707,2016-07-22 11:05:35,164,2016-07-23 11:05:35
408176,2013-03-14 07:45:30,6691,1111,2013-03-23 07:45:30,171,2013-03-24 07:45:30
408177,2017-11-08 07:26:48,5153,1165,2017-11-16 07:26:48,134,2017-11-17 07:26:48
408178,2015-10-09 01:28:42,8864,835,2015-10-16 01:28:42,157,2015-10-17 01:28:42
408179,2014-01-05 17:24:31,9196,917,2014-01-13 17:24:31,164,2014-01-14 17:24:31
408180,2012-10-13 19:47:25,8283,767,2012-10-19 19:47:25,146,2012-10-20 19:47:25
408181,2016-06-07 11:13:36,5589,877,2016-06-13 11:13:36,134,2016-06-14 11:13:36
408182,2017-08-08 13:54:05,9005,719,2017-08-17 13:54:05,136,2017-08-18 13:54:05
408183,2013-06-11 14:54:15,6357,1123,2013-06-19 14:54:15,146,2013-06-20 14:54:15
408184,2013-08-06 01:50:56,4688,1000,2013-08-11 01:50:56,179,2013-08-12 01:50:56
408185,2016-06-11 02:42:25,7707,746,2016-06-12 02:42:25,163,2016-06-13 02:42:25
408186,2017-06-16 05:41:29,9700,743,2017-06-17 05:41:29,152,2017-06-18 05:41:29
408187,2018-04-26 06:50:35,7547,605,2018-04-29 06:50:35,144,2018-04-30 06:50:35
408188,2010-08-31 21:35:40,6657,1189,2010-09-04 21:35:40,154,2010-09-05 21:35:40
408189,2018-06-14 03:19:21,9159,1185,2018-06-22 03:19:21,134,2018-06-23 03:19:21
408190,2017-12-02 00:45:21,9794,644,2017-12-05 00:45:21,154,2017-12-06 00:45:21
408191,2020-02-29 12:23:31,8484,1173,2020-03-05 12:23:31,155,2020-03-06 12:23:31
408192,2014-05-26 11:24:20,9039,873,2014-05-27 11:24:20,154,2014-05-28 11:24:20
408193,2014-02-09 01:41:03,5897,890,2014-02-17 01:41:03,180,2014-02-18 01:41:03
408194,2015-01-31 23:22:15,10217,727,2015-02-02 23:22:15,138,2015-02-03 23:22:15
408195,2018-10-16 16:56:53,9274,606,2018-10-19 16:56:53,150,2018-10-20 16:56:53
408196,2013-07-21 13:14:00,7764,714,2013-07-29 13:14:00,129,2013-07-30 13:14:00
408197,2016-09-08 12:23:54,9001,1148,2016-09-12 12:23:54,160,2016-09-13 12:23:54
408198,2015-11-14 11:39:35,6253,1015,2015-11-18 11:39:35,133,2015-11-19 11:39:35
408199,2010-06-06 15:52:02,9795,762,2010-06-10 15:52:02,183,2010-06-11 15:52:02
408200,2013-06-13 11:13:14,5430,1053,2013-06-19 11:13:14,183,2013-06-20 11:13:14
408201,2016-06-16 09:57:58,5104,891,2016-06-17 09:57:58,164,2016-06-18 09:57:58
408202,2017-11-04 12:11:56,5723,1115,2017-11-13 12:11:56,167,2017-11-14 12:11:56
408203,2015-11-22 22:31:27,4792,903,2015-11-30 22:31:27,166,2015-12-01 22:31:27
408204,2017-08-14 02:58:33,6946,765,2017-08-15 02:58:33,131,2017-08-16 02:58:33
408205,2017-02-27 20:41:33,10370,1044,2017-03-04 20:41:33,141,2017-03-05 20:41:33
408206,2013-02-23 02:47:48,7341,810,2013-02-27 02:47:48,184,2013-02-28 02:47:48
408207,2014-12-22 19:41:55,5544,1058,2014-12-24 19:41:55,131,2014-12-25 19:41:55
408208,2013-02-23 19:18:54,4640,1118,2013-02-24 19:18:54,147,2013-02-25 19:18:54
408209,2017-09-17 19:15:29,8014,984,2017-09-26 19:15:29,137,2017-09-27 19:15:29
408210,2012-07-09 11:51:39,8060,778,2012-07-13 11:51:39,130,2012-07-14 11:51:39
408211,2019-05-12 17:28:25,5158,1174,2019-05-15 17:28:25,172,2019-05-16 17:28:25
408212,2014-02-25 16:43:34,5990,756,2014-03-02 16:43:34,168,2014-03-03 16:43:34
408213,2011-11-30 17:11:25,6792,819,2011-12-08 17:11:25,159,2011-12-09 17:11:25
408214,2013-12-19 00:43:51,10198,1199,2013-12-28 00:43:51,143,2013-12-29 00:43:51
408215,2012-08-26 00:00:42,6135,970,2012-08-27 00:00:42,178,2012-08-28 00:00:42
408216,2020-09-25 04:46:41,7660,907,2020-09-28 04:46:41,128,2020-09-29 04:46:41
408217,2018-02-17 04:47:39,10360,777,2018-02-20 04:47:39,183,2018-02-21 04:47:39
408218,2011-03-17 22:02:15,8282,830,2011-03-24 22:02:15,183,2011-03-25 22:02:15
408219,2019-04-28 13:01:41,7983,718,2019-05-06 13:01:41,134,2019-05-07 13:01:41
408220,2017-05-28 13:02:41,5745,630,2017-06-02 13:02:41,186,2017-06-03 13:02:41
408221,2011-04-03 14:53:01,10463,839,2011-04-08 14:53:01,154,2011-04-09 14:53:01
408222,2013-10-13 19:23:41,10291,707,2013-10-19 19:23:41,164,2013-10-20 19:23:41
408223,2015-05-24 02:05:22,10205,946,2015-05-25 02:05:22,174,2015-05-26 02:05:22
408224,2012-04-16 15:28:13,9007,958,2012-04-23 15:28:13,184,2012-04-24 15:28:13
408225,2011-03-13 17:07:31,5102,1031,2011-03-14 17:07:31,129,2011-03-15 17:07:31
408226,2011-10-03 08:31:29,9189,1031,2011-10-08 08:31:29,142,2011-10-09 08:31:29
408227,2018-03-31 02:24:04,8066,849,2018-04-09 02:24:04,172,2018-04-10 02:24:04
408228,2012-02-25 04:48:26,5673,771,2012-02-26 04:48:26,129,2012-02-27 04:48:26
408229,2018-07-04 04:46:48,6073,911,2018-07-12 04:46:48,176,2018-07-13 04:46:48
408230,2016-10-14 18:31:11,7186,1183,2016-10-20 18:31:11,168,2016-10-21 18:31:11
408231,2016-09-23 03:40:01,8392,647,2016-09-29 03:40:01,174,2016-09-30 03:40:01
408232,2019-11-15 23:50:02,7899,1191,2019-11-24 23:50:02,131,2019-11-25 23:50:02
408233,2010-08-05 21:10:46,6562,683,2010-08-06 21:10:46,131,2010-08-07 21:10:46
408234,2013-03-15 23:10:59,8372,1111,2013-03-21 23:10:59,180,2013-03-22 23:10:59
408235,2016-05-19 05:50:15,9188,1073,2016-05-25 05:50:15,156,2016-05-26 05:50:15
408236,2017-10-12 11:42:39,8244,1044,2017-10-18 11:42:39,149,2017-10-19 11:42:39
408237,2018-02-13 17:32:35,10156,959,2018-02-19 17:32:35,143,2018-02-20 17:32:35
408238,2010-08-06 05:57:07,9442,1123,2010-08-11 05:57:07,132,2010-08-12 05:57:07
408239,2013-05-16 03:09:42,7542,1077,2013-05-21 03:09:42,144,2013-05-22 03:09:42
408240,2011-12-24 05:28:56,5091,972,2012-01-01 05:28:56,176,2012-01-02 05:28:56
408241,2013-09-27 02:00:27,9508,920,2013-10-05 02:00:27,169,2013-10-06 02:00:27
408242,2013-10-10 09:42:42,7576,891,2013-10-18 09:42:42,186,2013-10-19 09:42:42
408243,2019-08-01 11:06:27,7087,1001,2019-08-10 11:06:27,136,2019-08-11 11:06:27
408244,2018-04-30 05:54:00,4774,618,2018-05-04 05:54:00,179,2018-05-05 05:54:00
408245,2017-02-09 22:23:02,5886,949,2017-02-13 22:23:02,158,2017-02-14 22:23:02
408246,2017-01-10 19:39:19,7673,736,2017-01-15 19:39:19,167,2017-01-16 19:39:19
